runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
2.55523,0,-1,3912,3912,0,-1,2.55523,0,0,650325,1197352,90957,13426,0.0872154,LNS(PP;PP),instances/scen-random/random-32-32-20-random-1.scen
2.98386,5731,5731,3885,3885,0,-1,2.98386,0,0,789457,1372011,152833,15575,0.097801,LNS(PP;PP),instances/scen-random/random-32-32-20-random-2.scen
2.66271,5648,5648,3752,3752,0,-1,2.66271,0,0,692764,1317214,91565,15575,0.0917132,LNS(PP;PP),instances/scen-random/random-32-32-20-random-3.scen
0.741812,0,-1,3837,3837,0,-1,0.741812,0,0,194983,417632,14040,6011,0.0918457,LNS(PP;PP),instances/scen-random/random-32-32-20-random-4.scen
2.16663,0,-1,4057,4057,0,-1,2.16663,0,0,617452,1014775,144458,10787,0.0853621,LNS(PP;PP),instances/scen-random/random-32-32-20-random-5.scen
3.44743,6131,6131,3928,3928,0,-1,3.44743,0,0,915634,1598787,172172,15575,0.0875036,LNS(PP;PP),instances/scen-random/random-32-32-20-random-6.scen
2.56243,5633,5633,3698,3698,0,-1,2.56243,0,0,656685,1293696,68857,15575,0.0932685,LNS(PP;PP),instances/scen-random/random-32-32-20-random-7.scen
2.72874,6182,6182,3988,3988,0,-1,2.72874,0,0,700608,1369544,74701,15575,0.0902653,LNS(PP;PP),instances/scen-random/random-32-32-20-random-8.scen
2.7836,6040,6040,3877,3877,0,-1,2.7836,0,0,729601,1377191,88408,15575,0.0883648,LNS(PP;PP),instances/scen-random/random-32-32-20-random-9.scen
3.00822,0,-1,3661,3661,0,-1,3.00822,0,0,708438,1373833,80737,15356,0.090631,LNS(PP;PP),instances/scen-random/random-32-32-20-random-10.scen
3.60721,6208,6208,3869,3869,0,-1,3.60721,0,0,918735,1523014,177864,15575,0.0987438,LNS(PP;PP),instances/scen-random/random-32-32-20-random-11.scen
3.79361,6620,6620,3951,3951,0,-1,3.79361,0,0,956306,1538670,213008,15575,0.091446,LNS(PP;PP),instances/scen-random/random-32-32-20-random-12.scen
2.56334,0,-1,3928,3928,0,-1,2.56334,0,0,650740,1253804,85268,15027,0.0889274,LNS(PP;PP),instances/scen-random/random-32-32-20-random-13.scen
3.14792,6103,6103,3976,3976,0,-1,3.14792,0,0,811838,1463168,110721,15575,0.0890597,LNS(PP;PP),instances/scen-random/random-32-32-20-random-14.scen
2.85099,0,-1,3911,3911,0,-1,2.85099,0,0,756085,1380046,115017,14954,0.0919561,LNS(PP;PP),instances/scen-random/random-32-32-20-random-15.scen
3.60133,6081,6081,3848,3848,0,-1,3.60133,0,0,942912,1573965,170723,15575,0.101904,LNS(PP;PP),instances/scen-random/random-32-32-20-random-16.scen
3.11761,0,-1,3916,3916,0,-1,3.11761,0,0,834252,1414529,150924,14155,0.093735,LNS(PP;PP),instances/scen-random/random-32-32-20-random-17.scen
3.26551,5895,5895,3875,3875,0,-1,3.26551,0,0,688002,1303010,85752,15575,0.0867428,LNS(PP;PP),instances/scen-random/random-32-32-20-random-18.scen
2.93566,0,-1,3976,3976,0,-1,2.93566,0,0,745127,1410624,103135,14413,0.0935528,LNS(PP;PP),instances/scen-random/random-32-32-20-random-19.scen
3.19587,0,-1,3909,3909,0,-1,3.19587,0,0,733879,1378941,97044,14680,0.104407,LNS(PP;PP),instances/scen-random/random-32-32-20-random-20.scen
1.86897,0,-1,3884,3884,0,-1,1.86897,0,0,430382,948201,21063,12286,0.0904481,LNS(PP;PP),instances/scen-random/random-32-32-20-random-21.scen
3.86086,6380,6380,3969,3969,0,-1,3.86086,0,0,973551,1575421,213041,15575,0.0901729,LNS(PP;PP),instances/scen-random/random-32-32-20-random-22.scen
3.71328,6251,6251,3933,3933,0,-1,3.71328,0,0,948360,1522657,214908,15575,0.0935031,LNS(PP;PP),instances/scen-random/random-32-32-20-random-23.scen
3.17378,6161,6161,3754,3754,0,-1,3.17378,0,0,795543,1417065,148980,15575,0.0962434,LNS(PP;PP),instances/scen-random/random-32-32-20-random-24.scen
2.87835,5895,5895,4013,4013,0,-1,2.87835,0,0,745233,1355466,119356,15575,0.0830229,LNS(PP;PP),instances/scen-random/random-32-32-20-random-25.scen
